,transaction_amount,is_declined,total_number_declines_per_day,is_foreign_transaction,is_high_risk_country,daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,is_fraudulent
1092,20593.76794,0,0,0,0,0,0.0,0,0
1093,1612.590886,0,0,0,0,0,0.0,0,0
1094,90.55621124,0,0,0,0,0,0.0,0,0
1095,953.919637,0,3,0,0,0,0.0,0,0
1096,1650.636964,0,0,0,0,0,0.0,0,0
1097,1042.199628,0,0,0,0,0,0.0,0,0
1098,10687.81439,0,0,0,0,0,0.0,0,0
1099,2807.679533,0,0,0,0,0,0.0,0,0
1100,16675.21716,0,0,0,0,0,0.0,0,0
1101,27633.96635,0,0,0,0,0,0.0,0,0
1102,895.881582,0,0,0,0,0,0.0,0,0
1103,461.224983,0,0,0,0,0,0.0,0,0
1104,274.9821181,0,2,0,0,0,0.0,0,0
1105,2180.555735,0,0,0,0,0,0.0,0,0
1106,15843.08684,0,0,1,0,0,0.0,0,0
1107,12187.05189,0,0,1,0,0,0.0,0,0
1108,26978.25707,0,0,0,0,0,0.0,0,0
1109,12622.40213,0,0,0,0,0,0.0,0,0
1110,15231.6204,0,0,0,0,0,0.0,0,0
1111,4838.462113,0,0,0,0,0,0.0,0,0
1112,863.3597442,0,0,0,0,0,0.0,0,0
1113,10813.15582,0,0,0,0,0,0.0,0,0
1114,8847.794858,0,0,1,0,0,0.0,0,0
1115,1957.9997,0,0,0,0,0,0.0,0,0
1116,3843.771908,0,0,0,0,0,0.0,0,0
1117,16011.74647,0,0,0,0,0,0.0,0,0
1118,5518.056629,0,0,1,0,0,0.0,0,0
1119,8156.316667,0,1,0,0,0,0.0,0,0
1120,12435.9968,0,0,0,0,0,0.0,0,0
1121,9278.721911,0,0,0,0,0,0.0,0,0
1122,24901.53213,0,0,0,0,0,0.0,0,0
1123,9173.3658,0,4,0,0,0,0.0,0,0
1124,22397.1681,0,0,0,0,0,0.0,0,0
1125,1609.958223,0,0,0,0,0,0.0,0,0
1126,2741.363784,0,0,0,0,0,0.0,0,0
1127,6876.867406,0,0,0,0,0,0.0,0,0
1129,16867.23649,0,0,1,0,0,0.0,0,0
1130,1799.504636,0,0,0,0,0,0.0,0,0
1131,1229.572676,0,5,0,0,0,0.0,0,0
1132,20703.74006,0,4,0,0,0,0.0,0,0
1133,611.740554,0,4,0,0,0,0.0,0,0
1135,1254.645076,0,4,0,0,0,0.0,0,0
1136,10760.0958,0,0,1,0,0,0.0,0,0
1137,3800.453345,0,0,0,0,0,0.0,0,0
1138,5071.510734,0,0,0,0,0,0.0,0,0
1139,5376.848908,0,0,1,0,0,0.0,0,0
1140,7017.621678,0,0,0,0,0,0.0,0,0
1141,14796.96839,0,0,0,0,0,0.0,0,0
1142,12364.00883,0,1,0,0,0,0.0,0,0
1143,2693.449873,0,0,0,0,0,0.0,0,0
1144,16763.33015,0,0,0,0,0,0.0,0,0
1145,4187.824926,0,0,1,0,0,0.0,0,0
1146,16831.61563,0,0,0,0,0,0.0,0,0
1147,96.6947464,0,0,0,0,0,0.0,0,0
1148,3656.552004,0,6,0,0,0,0.0,0,0
1149,10626.341,0,0,0,0,0,0.0,0,0
1150,9098.505911,0,0,0,0,0,0.0,0,0
1151,1129.620875,0,1,0,0,0,0.0,0,0
1152,5868.798346,0,0,0,0,0,0.0,0,0
1153,17349.16678,0,0,1,0,0,0.0,0,0
1154,2719.772164,0,0,0,0,0,0.0,0,0
1155,245.4274763,0,0,0,0,0,0.0,0,0
1156,2058.438697,0,0,0,0,0,0.0,0,0
1157,24360.79047,0,0,0,0,0,0.0,0,0
1158,147.3076536,0,0,0,0,0,0.0,0,0
1159,23734.63956,0,0,0,0,0,0.0,0,0
1160,109.7517301,0,0,1,0,0,0.0,0,0
1161,10650.11545,0,0,0,0,0,0.0,0,0
1162,11760.03573,0,3,0,0,0,0.0,0,0
1163,10724.18107,0,0,0,0,0,0.0,0,0
1164,4275.793623,0,0,0,0,0,0.0,0,0
1165,13709.7116,0,0,0,0,0,0.0,0,0
1166,1389.904391,0,0,0,0,0,0.0,0,0
1167,295.7757594,0,0,0,0,0,0.0,0,0
1168,8338.080316,0,3,0,0,0,0.0,0,0
1169,3593.695818,0,4,0,0,0,0.0,0,0
1170,1801.402521,0,0,0,0,0,0.0,0,0
1171,2313.726988,0,0,0,0,0,0.0,0,0
1172,1999.783167,0,0,0,0,0,0.0,0,0
1173,1063.956014,0,0,0,0,0,0.0,0,0
1174,25473.06286,0,0,1,0,0,0.0,0,0
1175,24538.02562,0,0,0,0,0,0.0,0,0
1176,5009.066813,0,0,0,0,0,0.0,0,0
1177,24813.21448,0,0,0,0,0,0.0,0,0
1178,9009.26617,0,0,0,0,0,0.0,0,0
1179,14828.23036,0,0,0,0,0,0.0,0,0
1180,1316.34774,0,0,0,0,0,0.0,0,0
1181,4468.813637,0,0,0,0,0,0.0,0,0
1182,15559.8338,0,0,0,0,0,0.0,0,0
1184,3211.410816,0,0,0,0,0,0.0,0,0
1185,12987.81935,0,0,0,0,0,0.0,0,0
1187,8543.626842,0,0,0,0,0,0.0,0,0
1188,4294.968531,0,0,0,0,0,0.0,0,0
1190,2899.107646,0,0,0,0,0,0.0,0,0
1191,2305.100895,0,0,0,0,0,0.0,0,0
1192,7736.586981,0,0,0,0,0,0.0,0,0
1193,22484.8763,0,0,1,0,0,0.0,0,0
1194,9811.834905,0,0,0,0,0,0.0,0,0
1195,7848.662818,0,0,0,0,0,0.0,0,0
1196,650.7997392,0,4,0,0,0,0.0,0,0
1197,9121.832252,0,0,0,0,0,0.0,0,0
1198,2719.877315,0,0,0,0,0,0.0,0,0
1199,18476.64626,0,0,0,0,0,0.0,0,0
1200,9618.783676,0,0,1,0,0,0.0,0,0
1201,16083.16414,0,0,0,0,0,0.0,0,0
1202,564.0291267,0,0,1,0,0,0.0,0,0
1203,12430.15815,0,0,0,0,0,0.0,0,0
1204,926.0330196,0,0,0,0,0,0.0,0,0
1205,5579.783296,0,0,0,0,0,0.0,0,0
1206,4168.716824,0,0,0,0,0,0.0,0,0
1207,1033.547208,0,4,0,0,0,0.0,0,0
1208,6345.931394,0,0,0,0,0,0.0,0,0
1209,7532.397279,0,0,0,0,0,0.0,0,0
1210,2150.731282,0,0,0,0,0,0.0,0,0
1211,1167.145859,0,0,1,0,0,0.0,0,0
1212,1371.384388,0,0,0,0,0,0.0,0,0
1213,3247.484455,0,0,0,0,0,0.0,0,0
1214,1243.51437,0,5,0,0,0,0.0,0,0
1215,13513.75758,0,0,0,0,0,0.0,0,0
1216,8774.838863,0,0,0,0,0,0.0,0,0
1217,9242.33899,0,0,1,0,0,0.0,0,0
1218,12487.34389,0,0,0,0,0,0.0,0,0
1219,7785.376144,0,0,1,0,0,0.0,0,0
1220,2769.397381,0,0,0,0,0,0.0,0,0
1221,12914.40247,0,0,0,0,0,0.0,0,0
1222,2926.26158,0,0,1,0,0,0.0,0,0
1223,18374.34153,0,0,0,0,0,0.0,0,0
1224,2397.798714,0,0,0,0,0,0.0,0,0
1225,1902.472099,0,0,0,0,0,0.0,0,0
1226,21640.934,0,0,1,0,0,0.0,0,0
1227,956.8098638,0,0,0,0,0,0.0,0,0
1228,112.9122952,0,0,0,0,0,0.0,0,0
1229,14919.07392,0,0,0,0,0,0.0,0,0
1230,8333.893,0,0,0,0,0,0.0,0,0
1231,7526.744054,0,0,0,0,0,0.0,0,0
1232,9732.167563,0,0,0,0,0,0.0,0,0
1233,7645.609342,0,0,0,0,0,0.0,0,0
1234,6988.085159,0,0,0,0,0,0.0,0,0
1235,732.3026847,0,0,0,0,0,0.0,0,0
1236,5132.563178,0,7,0,0,853,639.0,4,0
1237,1945.788791,0,2,0,0,0,0.0,0,0
1238,5641.53483,0,0,0,0,0,0.0,0,0
1239,23656.70943,0,0,0,0,0,0.0,0,0
1240,2094.144337,0,3,0,0,970,802.0,2,0
1241,3241.17905,0,0,0,0,859,487.0,1,0
1242,14966.09527,0,0,0,0,0,0.0,0,0
1243,1630.502545,0,2,0,0,825,474.0,3,0
1244,24822.87595,0,0,0,0,0,0.0,0,0
1245,5954.810566,0,0,1,0,0,0.0,0,0
1246,2574.29271,0,2,0,0,0,0.0,0,0
1247,3105.437004,0,0,0,0,0,0.0,0,0
1248,7891.673773,0,0,1,0,0,0.0,0,0
1249,361.5687794,0,0,0,0,0,0.0,0,0
1250,5438.242386,0,1,0,0,0,0.0,0,0
1251,7233.254365,0,0,1,0,0,0.0,0,0
1252,2022.928951,0,0,0,0,0,0.0,0,0
1253,7990.564256,0,3,0,0,0,0.0,0,0
1254,3616.504637,0,0,0,0,0,0.0,0,0
1256,4133.988916,0,0,1,0,0,0.0,0,0
1257,9598.661944,0,0,0,0,0,0.0,0,0
1258,714.0986191,0,0,0,0,0,0.0,0,0
1259,7050.70866,0,0,0,0,0,0.0,0,0
1260,2923.187552,0,1,0,0,0,0.0,0,0
1261,592.5627322,0,0,0,0,0,0.0,0,0
1263,7341.92565,0,1,0,0,0,0.0,0,0
1264,3104.45103,0,1,0,0,0,0.0,0,0
1265,21773.01427,0,0,0,0,0,0.0,0,0
1266,4693.942956,0,0,0,0,0,0.0,0,0
1267,16488.58345,0,0,0,0,891,814.0,1,0
1268,1041.938898,0,0,1,0,0,0.0,0,0
1269,8058.683228,0,0,0,0,0,0.0,0,0
1270,3451.728417,0,0,0,0,0,0.0,0,0
1271,6714.42551,0,0,0,0,0,0.0,0,0
1272,3934.658954,0,1,1,0,0,0.0,0,0
1273,430.8114242,0,0,1,0,0,0.0,0,0
1274,10965.97558,0,0,0,0,0,0.0,0,0
1275,691.4892085,0,0,0,0,657,251.0,4,0
1276,13528.70993,0,0,0,0,0,0.0,0,0
1277,3153.926342,0,0,0,0,0,0.0,0,0
1278,5333.0171,0,0,0,0,0,0.0,0,0
1279,6575.52481,0,0,0,0,0,0.0,0,0
1280,1930.061734,0,0,0,0,0,0.0,0,0
1281,7954.241232,0,0,0,0,0,0.0,0,0
1283,1529.396715,0,0,0,0,0,0.0,0,0
1284,11854.37015,0,0,0,0,0,0.0,0,0
1285,9033.672956,0,0,0,0,0,0.0,0,0
1286,4281.173278,0,0,0,0,0,0.0,0,0
1287,4069.668478,0,0,0,0,0,0.0,0,0
1288,2844.585939,0,0,0,0,0,0.0,0,0
1290,22130.6525,0,0,0,0,0,0.0,0,0
1291,18963.13733,0,1,0,0,0,0.0,0,0
1292,14685.48591,0,0,1,0,0,0.0,0,0
1293,2346.795267,0,0,0,0,0,0.0,0,0
1294,9925.559744,0,0,1,0,0,0.0,0,0
1295,4477.37306,0,0,0,0,0,0.0,0,0
1296,6227.049671,0,0,0,0,0,0.0,0,0
1297,7621.558707,0,4,0,0,0,0.0,0,0
1298,17934.59349,0,1,1,0,0,0.0,0,0
1299,7604.227609,0,0,0,0,0,0.0,0,0
1300,1449.495866,0,0,0,0,0,0.0,0,0
1301,1901.0457,0,0,0,0,795,299.0,4,0
1302,330.1776339,0,2,1,0,0,0.0,0,0
1303,1757.334234,0,0,0,0,0,0.0,0,0
1304,19100.09747,0,0,0,0,0,0.0,0,0
1305,3246.979944,0,0,0,0,0,0.0,0,0
1306,6742.240566,0,0,0,0,0,0.0,0,0
1307,6110.144707,0,0,0,0,0,0.0,0,0
1308,7773.636132,0,0,1,0,0,0.0,0,0
1309,1337.817868,0,0,0,0,0,0.0,0,0
1310,1356.600325,0,0,0,0,0,0.0,0,0
1311,8786.558875,0,0,1,0,0,0.0,0,0
1312,12874.00156,0,0,0,0,914,728.0,1,0
1313,7557.231984,0,0,1,0,0,0.0,0,0
1314,1203.016922,0,0,0,0,0,0.0,0,0
1315,1587.902385,0,0,0,0,0,0.0,0,0
1316,413.6348008,0,0,0,0,0,0.0,0,0
1317,2040.417354,0,0,0,0,0,0.0,0,0
1318,16918.50482,0,0,0,0,0,0.0,0,0
1319,9508.30468,0,2,0,0,0,0.0,0,0
1320,1120.691321,0,0,0,0,0,0.0,0,0
1321,26441.55724,0,4,1,0,0,0.0,0,0
1322,1365.580794,0,0,0,0,0,0.0,0,0
1323,3508.819102,0,0,1,0,0,0.0,0,0
1324,1123.647263,0,0,0,0,0,0.0,0,0
1325,5701.339422,0,0,0,0,0,0.0,0,0
1326,722.6509785,0,0,0,0,0,0.0,0,0
1327,1417.828754,0,6,0,0,0,0.0,0,0
1328,9467.175684,0,5,1,0,0,0.0,0,0
1329,16084.98577,0,1,0,0,0,0.0,0,0
1330,7207.815386,0,1,0,0,0,0.0,0,0
1331,681.8053404,0,0,1,0,0,0.0,0,0
1332,19058.27477,0,0,1,0,0,0.0,0,0
1333,21052.23277,0,0,1,0,0,0.0,0,0
1334,9917.661387,0,0,0,0,0,0.0,0,0
1335,11700.53858,0,0,0,0,0,0.0,0,0
1336,101.7743777,0,0,1,0,0,0.0,0,0
1337,1584.790874,0,5,1,0,0,0.0,0,0
1338,784.827494,0,1,0,0,0,0.0,0,0
1339,1095.306462,0,0,1,0,0,0.0,0,0
1340,4197.915509,0,0,0,0,0,0.0,0,0
1341,17691.65212,0,0,0,0,0,0.0,0,0
1342,370.642495,0,5,1,0,0,0.0,0,0
1343,12063.66967,0,0,0,0,0,0.0,0,0
1344,13219.01542,0,0,0,0,0,0.0,0,0
1345,12114.97881,0,0,1,0,0,0.0,0,0
1346,6040.936921,0,1,0,0,0,0.0,0,0
1347,4663.331691,0,1,1,0,0,0.0,0,0
1348,6386.572876,0,0,0,0,0,0.0,0,0
1350,7492.567829,0,0,0,0,0,0.0,0,0
1351,13978.28121,0,0,0,0,0,0.0,0,0
1352,1699.213312,0,0,0,0,0,0.0,0,0
1353,10064.54936,0,0,0,0,0,0.0,0,0
1354,4868.748583,0,0,0,0,0,0.0,0,0
1356,7538.981294,0,0,0,0,0,0.0,0,0
1357,4315.065333,0,0,0,0,0,0.0,0,0
1358,2588.304092,0,0,0,0,0,0.0,0,0
1359,460.883551,0,0,0,0,948,520.0,4,0
1360,787.117812,0,0,1,0,0,0.0,0,0
1361,1616.721317,0,0,0,0,0,0.0,0,0
1362,15029.8761,0,0,0,0,0,0.0,0,0
1363,1705.936505,0,0,0,0,0,0.0,0,0
1364,8921.184863,0,0,0,0,0,0.0,0,0
1365,1352.558996,0,0,0,0,0,0.0,0,0
1366,3917.58402,0,6,0,0,0,0.0,0,0
1367,6413.276427,0,0,0,0,0,0.0,0,0
1368,9607.935203,0,0,0,0,0,0.0,0,0
1369,5627.328293,0,0,0,0,0,0.0,0,0
1370,24935.77652,0,0,0,0,0,0.0,0,0
1371,433.3093285,0,0,0,0,0,0.0,0,0
1372,5693.850163,0,2,0,0,520,467.0,1,0
1373,14295.17353,0,0,0,0,0,0.0,0,0
1374,536.321891,0,1,0,0,0,0.0,0,0
1376,13465.85793,0,2,0,0,0,0.0,0,0
1377,4473.841093,0,0,0,0,0,0.0,0,0
1378,8546.615703,0,0,0,0,0,0.0,0,0
1379,10130.45175,0,0,0,0,0,0.0,0,0
1380,22348.20358,0,1,0,0,0,0.0,0,0
1381,793.2831898,0,0,0,0,0,0.0,0,0
1382,15789.27999,0,0,0,0,0,0.0,0,0
1383,1675.99131,0,0,0,0,0,0.0,0,0
1384,6520.330286,0,0,1,0,0,0.0,0,0
1385,15623.31272,0,0,0,0,0,0.0,0,0
1386,2158.454369,0,0,0,0,0,0.0,0,0
1387,5109.492934,0,0,0,0,0,0.0,0,0
1388,12279.36889,0,0,0,0,0,0.0,0,0
1389,20439.07147,0,0,0,0,0,0.0,0,0
1390,15370.73825,0,0,0,0,0,0.0,0,0
1391,26918.57672,0,0,0,0,0,0.0,0,0
1392,611.5347224,0,0,0,0,0,0.0,0,0
1393,777.6035397,0,0,0,0,0,0.0,0,0
1394,3261.264786,0,0,0,0,0,0.0,0,0
1395,23174.72025,0,0,0,0,0,0.0,0,0
1396,59.11672053,0,0,1,0,0,0.0,0,0
1397,2457.622495,0,0,0,0,0,0.0,0,0
1398,7114.740497,0,0,0,0,0,0.0,0,0
1399,11354.43329,0,0,0,0,0,0.0,0,0
1400,15181.82681,0,0,0,0,0,0.0,0,0
1401,2459.798452,0,0,1,0,0,0.0,0,0
1402,1964.4382,0,0,1,0,0,0.0,0,0
1403,21212.10431,0,0,0,0,0,0.0,0,0
1404,2039.508736,0,0,0,0,0,0.0,0,0
1405,9681.442241,0,0,0,0,0,0.0,0,0
1406,1676.351204,0,0,0,0,0,0.0,0,0
1407,10686.34966,0,0,0,0,0,0.0,0,0
1408,2095.164439,0,0,0,0,0,0.0,0,0
1410,950.7884955,0,0,0,0,0,0.0,0,0
1411,17618.39807,0,0,1,0,0,0.0,0,0
1412,2883.433825,0,0,0,0,0,0.0,0,0
1413,17711.48213,0,2,1,0,0,0.0,0,0
1414,3760.31507,0,1,0,0,0,0.0,0,0
1415,6574.827299,0,0,0,0,0,0.0,0,0
1416,12513.7341,0,1,0,0,0,0.0,0,0
1417,13856.71395,0,0,0,0,0,0.0,0,0
1418,4073.247203,0,0,0,0,0,0.0,0,0
1419,13593.70645,0,0,1,0,0,0.0,0,0
1420,9136.176378,0,0,0,0,0,0.0,0,0
1421,9564.843968,0,0,0,0,0,0.0,0,0
1422,2817.568542,0,0,0,0,0,0.0,0,0
1423,1308.14256,0,0,0,0,759,340.0,4,0
1424,1331.286202,0,0,0,0,0,0.0,0,0
1425,21050.27129,0,6,0,0,0,0.0,0,0
1426,13132.06356,0,0,0,0,0,0.0,0,0
1427,2973.94376,0,0,0,0,0,0.0,0,0
1428,4436.699437,0,0,0,0,0,0.0,0,0
1430,11985.00214,0,5,0,0,0,0.0,0,0
1431,6241.117746,0,0,0,0,0,0.0,0,0
1432,3273.473488,0,0,0,0,0,0.0,0,0
1433,5783.088839,0,0,0,0,0,0.0,0,0
1434,14266.69465,0,0,0,0,0,0.0,0,0
1435,1079.317122,0,2,0,0,0,0.0,0,0
1436,10502.8307,0,0,0,0,0,0.0,0,0
1437,3547.058466,0,0,0,0,0,0.0,0,0
1438,773.1165426,0,0,0,0,0,0.0,0,0
1439,17587.64,0,0,0,0,0,0.0,0,0
1440,9517.231456,0,0,0,0,0,0.0,0,0
1441,10042.9342,0,0,0,0,0,0.0,0,0
1442,22185.02158,0,1,1,0,0,0.0,0,0
1443,4592.514817,0,0,0,0,0,0.0,0,0
1444,2198.468679,0,0,0,0,0,0.0,0,0
1445,8547.996712,0,0,0,0,0,0.0,0,0
1446,15588.76529,0,4,0,0,0,0.0,0,0
1447,1300.787252,0,0,0,0,0,0.0,0,0
1448,6100.52465,0,5,0,0,0,0.0,0,0
1449,748.334344,0,0,0,0,0,0.0,0,0
1450,2784.09644,0,6,1,0,0,0.0,0,0
1451,5346.769125,0,0,0,0,0,0.0,0,0
1452,10404.31137,0,0,1,0,0,0.0,0,0
1453,7185.113627,0,0,0,0,0,0.0,0,0
1454,1619.129224,0,0,0,0,0,0.0,0,0
1455,23663.96645,0,3,0,0,0,0.0,0,0
1456,7669.859798,0,0,0,0,0,0.0,0,0
1457,1372.027156,0,0,0,0,0,0.0,0,0
1458,17.80759002,0,0,0,0,0,0.0,0,0
1459,8702.546558,0,1,0,0,0,0.0,0,0
1460,3731.913196,0,0,0,0,0,0.0,0,0
1461,1752.400238,0,0,0,0,0,0.0,0,0
1462,391.5253551,0,0,1,0,0,0.0,0,0
1463,954.1262929,0,4,0,0,0,0.0,0,0
1464,1237.559,0,0,0,0,0,0.0,0,0
1465,3210.674553,0,0,0,0,0,0.0,0,0
1466,4850.938758,0,0,0,0,0,0.0,0,0
1467,2348.984556,0,0,0,0,0,0.0,0,0
1468,14765.42472,0,0,0,0,0,0.0,0,0
1469,3215.446914,0,3,0,0,0,0.0,0,0
1470,823.8703962,0,0,0,0,0,0.0,0,0
1471,5796.848358,0,0,0,0,0,0.0,0,0
1472,6073.86151,0,0,0,0,0,0.0,0,0
1473,13498.86804,0,0,0,0,0,0.0,0,0
1474,10342.7735,0,0,0,0,0,0.0,0,0
1475,21934.64536,0,0,0,0,0,0.0,0,0
1476,1560.649615,0,0,0,0,0,0.0,0,0
1477,8187.231096,0,4,0,0,0,0.0,0,0
1478,2490.130969,0,0,0,0,0,0.0,0,0
1479,165.4187028,0,1,0,0,0,0.0,0,0
1480,17545.66742,0,0,0,0,0,0.0,0,0
1481,13371.917,0,0,0,0,0,0.0,0,0
1482,5860.82831,0,0,0,0,0,0.0,0,0
1483,1992.056664,0,0,0,0,0,0.0,0,0
1484,1666.76709,0,0,0,0,0,0.0,0,0
1485,1648.575419,0,0,0,0,0,0.0,0,0
1486,22147.30631,0,0,0,0,0,0.0,0,0
1487,5324.432846,0,0,0,0,0,0.0,0,0
1488,2715.484225,0,0,0,0,0,0.0,0,0
1489,7662.752418,0,0,0,0,0,0.0,0,0
1490,8790.909595,0,0,0,0,0,0.0,0,0
1491,2939.882165,0,0,0,0,0,0.0,0,0
1492,11003.18658,0,0,0,0,0,0.0,0,0
1493,94.57951102,0,0,0,0,0,0.0,0,0
1494,5333.758709,0,0,0,0,0,0.0,0,0
1495,3041.127718,0,3,0,0,0,0.0,0,0
1496,1780.032908,0,0,0,0,0,0.0,0,0
1497,4924.557975,0,0,0,0,0,0.0,0,0
1498,4340.012506,0,0,0,0,0,0.0,0,0
1499,709.4940081,0,0,0,0,0,0.0,0,0
1500,16704.2519,0,0,0,0,0,0.0,0,0
1501,3000.063102,0,1,0,0,0,0.0,0,0
1502,5414.404458,0,0,0,0,0,0.0,0,0
1503,4756.351474,0,0,1,0,0,0.0,0,0
1504,20482.23527,0,0,0,0,0,0.0,0,0
1505,7739.701696,0,0,0,0,0,0.0,0,0
1506,6695.476555,0,0,0,0,0,0.0,0,0
1507,13268.88877,0,0,0,0,0,0.0,0,0
1508,226.4311186,0,0,0,0,0,0.0,0,0
1509,6822.215866,0,0,0,0,0,0.0,0,0
1510,6026.899726,0,0,0,0,0,0.0,0,0
1511,5690.274914,0,0,0,0,0,0.0,0,0
1512,489.3301774,0,0,0,0,0,0.0,0,0
1513,21467.65984,0,0,0,0,0,0.0,0,0
1514,1126.573684,0,0,0,0,0,0.0,0,0
1515,4042.890006,0,0,0,0,0,0.0,0,0
1516,2039.832406,0,5,0,0,0,0.0,0,0
1517,4915.780577,0,5,1,0,0,0.0,0,0
1518,8586.497619,0,0,0,0,0,0.0,0,0
1519,8481.993459,0,3,0,0,0,0.0,0,0
1520,393.7022205,0,0,0,0,0,0.0,0,0
1521,749.148579,0,0,0,0,0,0.0,0,0
1522,15775.40167,0,0,0,0,0,0.0,0,0
1523,22265.97604,0,0,0,0,0,0.0,0,0
1524,851.8926611,0,4,1,0,995,755.0,3,0
1525,14054.62578,0,0,1,0,573,427.0,3,0
1526,2993.881112,0,0,0,0,0,0.0,0,0
1527,1996.053006,0,0,0,0,0,0.0,0,0
1528,626.0463144,0,2,0,0,0,0.0,0,0
1529,6182.00627,0,2,0,0,0,0.0,0,0
1530,4586.861255,0,0,1,0,0,0.0,0,0
1531,7952.261814,0,0,0,0,0,0.0,0,0
1532,2337.268358,0,0,0,0,0,0.0,0,0
1533,2036.86519,0,0,0,0,0,0.0,0,0
1535,12396.27991,0,6,0,0,0,0.0,0,0
1536,24406.39261,0,0,0,0,0,0.0,0,0
1537,4242.235782,0,1,0,0,0,0.0,0,0
1538,29493.85535,0,0,0,0,0,0.0,0,0
1539,5065.219712,0,1,0,0,0,0.0,0,0
1540,7655.386364,0,2,0,0,0,0.0,0,0
1541,23802.27537,0,0,0,0,0,0.0,0,0
1542,803.3367236,0,0,0,0,0,0.0,0,0
1543,3822.57981,0,0,0,0,0,0.0,0,0
1544,8227.005678,0,0,0,0,0,0.0,0,0
1545,2908.709364,0,0,0,0,0,0.0,0,0
1546,740.8754621,0,0,0,0,0,0.0,0,0
1547,4915.835004,0,0,0,0,0,0.0,0,0
1548,5140.334277,0,0,0,0,0,0.0,0,0
1549,9012.866353,0,0,1,0,0,0.0,0,0
1550,2732.31333,0,0,0,0,0,0.0,0,0
1551,14038.98156,0,0,0,0,0,0.0,0,0
1552,3294.179469,0,0,0,0,0,0.0,0,0
1553,6339.645031,0,0,1,0,0,0.0,0,0
1554,10508.41061,0,0,0,0,0,0.0,0,0
1555,1180.846824,0,0,0,0,0,0.0,0,0
1556,14253.37909,0,0,0,0,0,0.0,0,0
1557,6922.651943,0,5,0,0,0,0.0,0,0
1558,8347.481757,0,0,0,0,0,0.0,0,0
1559,1654.483332,0,0,0,0,0,0.0,0,0
1560,4314.975706,0,0,0,0,0,0.0,0,0
1561,7791.961462,0,0,0,0,0,0.0,0,0
1562,5161.188927,0,0,0,0,0,0.0,0,0
1563,3352.801899,0,0,0,0,0,0.0,0,0
1564,6479.32585,0,0,0,0,0,0.0,0,0
1565,12640.97073,0,0,0,0,0,0.0,0,0
1566,16769.72848,0,2,0,0,0,0.0,0,0
1567,4437.082958,0,5,0,0,0,0.0,0,0
1568,5105.248548,0,0,0,0,0,0.0,0,0
1569,2609.606666,0,0,0,0,0,0.0,0,0
1570,13740.49246,0,0,0,0,0,0.0,0,0
1572,8628.206999,0,0,0,0,0,0.0,0,0
1573,3442.366172,0,0,0,0,0,0.0,0,0
1574,19085.9158,0,0,0,0,0,0.0,0,0
1575,1641.22008,0,0,1,0,0,0.0,0,0
1576,1708.566874,0,6,0,0,0,0.0,0,0
1577,3374.158565,0,0,1,0,0,0.0,0,0
1578,8870.337656,0,0,0,0,0,0.0,0,0
1579,19443.79022,0,0,0,0,0,0.0,0,0
1580,28642.38606,0,6,0,0,0,0.0,0,0
1581,1588.146495,0,0,0,0,0,0.0,0,0
1582,20821.02195,0,0,0,0,0,0.0,0,0
1583,11847.32719,0,0,0,0,0,0.0,0,0
1584,10930.36097,0,0,0,0,0,0.0,0,0
1585,2001.037891,0,0,0,0,0,0.0,0,0
1586,3248.737278,0,0,0,0,0,0.0,0,0
1587,7441.851035,0,0,0,0,0,0.0,0,0
1588,7946.601837,0,0,0,0,0,0.0,0,0
1589,22662.17251,0,0,0,0,0,0.0,0,0
1590,19900.13873,0,0,0,0,0,0.0,0,0
1591,392.3035572,0,0,0,0,0,0.0,0,0
1592,8307.602944,0,0,1,0,0,0.0,0,0
1593,6001.160229,0,0,0,0,0,0.0,0,0
1594,27832.84093,0,3,0,0,0,0.0,0,0
1595,16233.81865,0,0,1,0,0,0.0,0,0
1596,4451.315378,0,0,0,0,0,0.0,0,0
1597,20657.40443,0,0,0,0,0,0.0,0,0
1598,9713.908064,0,0,0,0,0,0.0,0,0
1599,10628.46846,0,0,0,0,0,0.0,0,0
1600,8842.750356,0,0,0,0,0,0.0,0,0
1601,5544.381349,0,0,0,0,0,0.0,0,0
1602,5187.533698,0,0,0,0,0,0.0,0,0
1603,7419.04623,0,0,0,0,0,0.0,0,0
1604,13500.10098,0,3,0,0,0,0.0,0,0
1605,3373.945797,0,0,0,0,0,0.0,0,0
1606,1497.830855,0,6,0,0,0,0.0,0,0
1607,733.9591952,0,0,0,0,0,0.0,0,0
1608,3300.837122,0,0,0,0,0,0.0,0,0
1609,998.4535878,0,0,0,0,0,0.0,0,0
1610,25108.07051,0,0,0,0,0,0.0,0,0
1611,936.7029072,0,0,0,0,0,0.0,0,0
1612,2498.959695,0,0,1,0,0,0.0,0,0
1613,12113.23871,0,0,0,0,0,0.0,0,0
1614,8825.554351,0,3,1,0,0,0.0,0,0
1615,2420.824766,0,0,0,0,0,0.0,0,0
1616,8580.304301,0,0,1,0,0,0.0,0,0
1617,8442.938398,0,0,0,0,0,0.0,0,0
1618,13256.93183,0,0,0,0,0,0.0,0,0
1620,18566.96222,0,2,0,0,640,233.0,2,0
1622,1985.820483,0,0,0,0,0,0.0,0,0
1623,531.1653219,0,0,0,0,0,0.0,0,0
1624,925.5489351,0,0,0,0,0,0.0,0,0
