,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
843,289.7171796,3766.323335,0,0,0,0,0,0.0,0,0
844,992.7498098,17869.496580000003,0,1,0,0,0,0.0,0,0
845,540.9996818,12442.99268,0,0,1,0,0,0.0,0,0
846,314.0772256,3768.926707,0,0,0,0,0,0.0,0,0
847,854.1766719000001,20500.240130000002,0,0,0,0,0,0.0,0,0
848,279.9164251,2239.3314010000004,0,0,0,0,0,0.0,0,0
849,40.85319545,367.6787591,0,0,0,0,0,0.0,0,0
850,865.5540299,20773.29672,0,2,0,0,0,0.0,0,0
851,529.6572068,7415.200895,0,0,0,0,0,0.0,0,0
852,213.5880344,0.0,0,0,0,0,0,0.0,0,0
853,306.6302428,306.6302428,0,0,1,0,0,0.0,0,0
854,10.13506361,212.8363358,0,0,0,0,0,0.0,0,0
855,952.2256377999998,12378.93329,0,0,0,0,0,0.0,0,0
856,17.78054896,444.513724,0,0,0,0,0,0.0,0,0
857,860.4399776,11185.71971,0,0,1,0,0,0.0,0,0
858,771.5095964,21602.2687,0,0,0,0,998,998.0,5,0
859,846.8021176000001,22016.855059999998,0,0,0,0,0,0.0,0,0
860,643.6216772000001,1287.243354,0,0,0,0,0,0.0,0,0
861,391.92200089999994,11365.73803,0,1,0,0,0,0.0,0,0
862,152.1042399,2585.772078,0,0,1,0,0,0.0,0,0
863,537.2434943,15580.06133,0,0,1,0,0,0.0,0,0
864,335.9331277,5038.996916,0,0,0,0,0,0.0,0,0
865,70.67558917,848.1070699999999,0,0,0,0,0,0.0,0,0
866,98.47865958,492.39329789999994,0,0,1,0,0,0.0,0,0
867,232.96342140000002,6057.0489560000005,0,5,0,0,0,0.0,0,0
868,873.5116077,24458.32502,0,0,0,0,0,0.0,0,0
869,102.6990951,2464.778282,0,0,0,0,0,0.0,0,0
870,631.3324317,18308.640519999997,0,0,0,0,0,0.0,0,0
871,966.1965966,3864.7863859999998,0,0,0,0,0,0.0,0,0
872,683.7534873,5470.027897999999,0,0,0,0,0,0.0,0,0
873,350.7991929,8769.979823,0,0,0,0,0,0.0,0,0
874,250.89166559999998,0.0,0,0,0,0,0,0.0,0,0
875,412.7377337,11969.39428,0,0,0,0,0,0.0,0,0
876,411.9448641,5355.283233,0,0,0,0,0,0.0,0,0
877,225.9983545,3615.973672,0,0,0,0,0,0.0,0,0
878,472.2439703,472.2439703,0,0,0,0,0,0.0,0,0
879,613.2091267999999,4905.673014,0,0,0,0,0,0.0,0,0
880,497.18051260000004,11932.3323,0,1,0,0,0,0.0,0,0
881,409.48433450000005,1637.9373380000002,0,0,1,0,0,0.0,0,0
882,39.77823661,716.008259,0,0,1,0,0,0.0,0,0
883,987.8902483999999,18769.914719999997,0,0,0,0,0,0.0,0,0
884,501.26473889999994,8521.500561,0,0,0,0,0,0.0,0,0
885,812.1777179,8933.954897,0,2,0,0,0,0.0,0,0
886,530.7618268,3184.570961,0,0,0,0,0,0.0,0,0
887,523.0975482,6277.170578,0,0,0,0,0,0.0,0,0
888,493.8413954,5926.096745000001,0,0,0,0,0,0.0,0,0
889,51.45765132,463.1188619,0,0,0,0,0,0.0,0,0
890,533.8957892,533.8957892,0,0,1,0,0,0.0,0,0
891,308.87890980000003,926.6367293999999,0,0,1,0,0,0.0,0,0
892,664.1686305,14611.709869999999,0,6,0,0,0,0.0,0,0
893,501.23814649999997,5513.6196119999995,0,0,0,0,0,0.0,0,0
894,713.5427075,9276.055198,0,0,0,0,0,0.0,0,0
895,984.0674846000001,13776.944780000002,0,1,0,0,0,0.0,0,0
896,783.45947,3133.83788,0,0,0,0,0,0.0,0,0
897,310.0229388,7440.550531,0,1,0,0,0,0.0,0,0
898,21.52201828,559.5724753,0,0,0,0,0,0.0,0,0
899,534.0265611000001,11748.584340000001,0,0,0,0,0,0.0,0,0
900,47.28350856,1276.654731,0,0,0,0,0,0.0,0,0
901,469.81806389999997,11745.4516,0,0,0,0,0,0.0,0,0
902,164.61358710000002,164.61358710000002,0,0,0,0,0,0.0,0,0
903,930.4314472000001,27912.94342,0,0,0,0,0,0.0,0,0
904,718.558913,11496.94261,0,0,0,0,0,0.0,0,0
905,936.9469152,936.9469152,0,0,0,0,0,0.0,0,0
906,435.4489871,5225.387845,0,0,0,0,0,0.0,0,0
907,385.59794480000005,6940.763006,0,0,0,0,0,0.0,0,0
908,413.7246698,6619.594717,0,0,0,0,0,0.0,0,0
909,464.92356730000006,2324.6178370000002,0,0,0,0,0,0.0,0,0
910,152.79893380000001,1527.989338,0,0,0,0,0,0.0,0,0
911,869.7311365,2609.1934100000003,0,6,0,0,0,0.0,0,0
912,424.30758080000004,9334.766778,0,0,0,0,0,0.0,0,0
913,102.7535061,1746.8096039999998,0,2,0,0,0,0.0,0,0
914,380.151067,4561.812804,0,0,0,0,0,0.0,0,0
915,228.97704469999996,228.97704469999996,0,0,1,0,0,0.0,0,0
916,186.88839480000001,0.0,0,0,0,0,0,0.0,0,0
917,86.3135636,776.8220723999999,0,2,0,0,0,0.0,0,0
918,149.0483188,2682.869738,0,3,0,0,0,0.0,0,0
919,62.22177101,1368.878962,0,0,0,0,0,0.0,0,0
920,671.2096235,14766.611719999999,0,5,0,0,0,0.0,0,0
921,491.0186802,8347.317562999999,0,0,0,0,0,0.0,0,0
922,994.1711113,0.0,0,0,0,0,0,0.0,0,0
923,645.07165,18062.0062,0,0,1,0,0,0.0,0,0
924,417.0427642,2919.299349,0,0,0,0,0,0.0,0,0
925,568.7886679,5119.098011,0,0,0,0,0,0.0,0,0
926,196.2136479,5297.768493,0,0,0,0,0,0.0,0,0
927,965.2433656999999,17374.38058,0,0,1,0,0,0.0,0,0
928,346.2256318,346.2256318,0,0,0,0,0,0.0,0,0
929,100.7469885,2417.9277239999997,0,0,1,0,0,0.0,0,0
930,861.0102791000002,5166.061675,0,0,0,0,0,0.0,0,0
931,961.4787821,11537.74539,0,6,0,0,0,0.0,0,0
932,151.5412132,1666.953345,0,0,0,0,0,0.0,0,0
933,218.107283,3271.609245,0,6,0,0,0,0.0,0,0
934,152.95269309999998,1529.526931,0,0,0,0,0,0.0,0,0
935,665.5853612000001,5324.68289,0,0,0,0,0,0.0,0,0
936,648.8878082,3893.326849,0,0,0,0,0,0.0,0,0
937,770.6434466,10789.00825,0,0,1,0,0,0.0,0,0
938,781.9515906,14075.128630000001,0,0,0,0,0,0.0,0,0
939,104.6369234,2302.012315,0,0,0,0,0,0.0,0,0
940,214.2782276,3857.008097,0,0,0,0,0,0.0,0,0
941,23.60243627,0.0,0,0,0,0,0,0.0,0,0
942,642.6249223,14780.37321,0,0,0,0,718,175.0,5,0
943,851.2575795,5107.545477000001,0,6,0,0,0,0.0,0,0
944,119.3069239,2982.673098,0,0,0,0,0,0.0,0,0
945,310.5582843,4037.257696,0,1,0,0,0,0.0,0,0
946,110.00762399999999,2640.182976,0,0,0,0,0,0.0,0,0
947,767.3412057999999,21485.55376,0,0,0,0,0,0.0,0,0
948,686.8247506,17857.443519999997,0,0,1,0,0,0.0,0,0
949,357.2455622,9288.384617,0,0,0,0,0,0.0,0,0
950,456.41037620000003,2282.051881,0,4,0,0,0,0.0,0,0
951,355.69473189999997,4624.031515,0,0,0,0,0,0.0,0,0
952,449.64124789999994,5845.336222999999,0,0,0,0,0,0.0,0,0
953,803.7360183999999,3214.944074,0,0,1,0,0,0.0,0,0
954,79.22762322,2376.828697,0,0,0,0,0,0.0,0,0
955,60.58778153,1575.28232,0,0,0,0,0,0.0,0,0
956,934.5224072999999,14952.358519999998,0,0,0,0,0,0.0,0,0
957,283.7282112,6809.477069,0,0,0,0,0,0.0,0,0
958,71.69631664,1649.015283,0,0,0,0,0,0.0,0,0
959,870.6978544,0.0,0,0,0,0,0,0.0,0,0
960,828.4100331000001,1656.820066,0,0,0,0,0,0.0,0,0
961,988.5677885,4942.838943,0,0,0,0,0,0.0,0,0
962,967.5367669999999,27091.02948,0,0,0,0,0,0.0,0,0
963,77.48085986,697.3277387,0,0,0,0,0,0.0,0,0
964,974.2055622000001,4871.027811,0,0,0,0,0,0.0,0,0
965,334.04829920000003,6012.869386,0,6,0,0,0,0.0,0,0
966,782.9735627,10178.65632,0,1,0,0,0,0.0,0,0
967,868.6940641000001,13899.10503,0,0,0,0,0,0.0,0,0
968,890.8021377,26724.064130000002,0,0,0,0,0,0.0,0,0
969,240.52330890000002,6013.0827229999995,0,0,0,0,0,0.0,0,0
970,239.61704440000003,958.4681776000001,0,0,0,0,0,0.0,0,0
971,902.3932677000001,18047.86535,0,0,0,0,0,0.0,0,0
972,900.7780755000001,21618.67381,0,0,0,0,0,0.0,0,0
973,938.9816626,10328.79829,0,0,0,0,0,0.0,0,0
974,321.6215418,3537.83696,0,0,0,0,0,0.0,0,0
975,209.86240279999998,1469.03682,0,0,1,0,0,0.0,0,0
976,971.2146687999999,4856.073343999999,0,0,0,0,0,0.0,0,0
977,326.5310733,9142.870052,0,0,0,0,0,0.0,0,0
978,634.608333,6346.0833299999995,0,0,0,0,0,0.0,0,0
979,888.4625494,24876.951380000002,0,0,0,0,0,0.0,0,0
980,113.3466493,2606.972934,0,0,0,0,0,0.0,0,0
981,723.8189798,723.8189798,0,0,1,0,0,0.0,0,0
982,787.3743977000001,19684.359940000002,0,0,0,0,0,0.0,0,0
983,691.8998036,9686.59725,0,0,0,0,0,0.0,0,0
984,878.2324089,14929.95095,0,0,0,0,0,0.0,0,0
985,366.38293460000006,8426.807496,0,0,0,0,0,0.0,0,0
986,202.2090186,2022.090186,0,0,0,0,0,0.0,0,0
987,505.60109220000004,3539.2076450000004,0,0,0,0,0,0.0,0,0
988,765.1264699,20658.41469,0,0,0,0,0,0.0,0,0
989,494.2425884,8896.366591,0,0,0,0,0,0.0,0,0
990,79.55197475,954.6236970000001,0,0,0,0,0,0.0,0,0
991,912.3725339,23721.68588,0,2,0,0,0,0.0,0,0
992,139.6437436,3072.162359,0,0,0,0,0,0.0,0,0
993,67.969751,1631.274024,0,0,0,0,0,0.0,0,0
994,303.8787079,303.8787079,0,0,0,0,0,0.0,0,0
995,546.9941245,10939.88249,0,0,0,0,0,0.0,0,0
996,489.2737983,8806.928369,0,1,0,0,0,0.0,0,0
997,849.4673427000001,2548.402028,0,0,1,0,0,0.0,0,0
998,994.4646027000001,15911.433640000001,0,0,1,0,0,0.0,0,0
999,415.365899,5815.1225859999995,0,0,1,0,0,0.0,0,0
1000,904.350876,7234.807008,0,0,0,0,0,0.0,0,0
1001,53.99449379,809.9174069000001,0,0,0,0,0,0.0,0,0
1002,249.6092298,6489.839975,0,0,1,0,0,0.0,0,0
1003,774.7047234,4648.22834,0,0,0,0,0,0.0,0,0
1004,979.5274801,0.0,0,0,0,0,0,0.0,0,0
1005,950.95113,16166.16921,0,0,0,0,0,0.0,0,0
1006,533.0267792,12259.61592,0,0,0,0,0,0.0,0,0
1007,15.61574905,343.5464791,0,0,0,0,0,0.0,0,0
1008,779.9998753,13259.997879999999,0,0,0,0,0,0.0,0,0
1009,260.0306239,3380.398111,0,0,0,0,0,0.0,0,0
1010,117.96393529999999,1651.4950939999999,0,0,0,0,0,0.0,0,0
1011,331.306992,4969.60488,0,0,0,0,0,0.0,0,0
1012,361.4048619,1084.214586,0,1,0,0,0,0.0,0,0
1013,242.175129,5812.203096,0,5,0,0,0,0.0,0,0
1014,528.1646808,15316.775740000001,0,0,0,0,0,0.0,0,0
1015,951.6094127999999,16177.360019999998,0,0,0,0,0,0.0,0,0
1016,491.8025341,983.6050682,0,5,0,0,0,0.0,0,0
1017,109.5781371,1753.2501940000002,0,0,0,0,0,0.0,0,0
1018,177.03372019999998,2832.539523,0,0,0,0,0,0.0,0,0
1019,634.751585,9521.273775,0,5,0,0,0,0.0,0,0
1020,467.79909189999995,7016.986379000001,0,0,0,0,0,0.0,0,0
1021,476.6770881,5243.447969,0,0,0,0,0,0.0,0,0
1022,354.9006412,1774.5032059999999,0,0,0,0,0,0.0,0,0
1023,502.42659519999995,5024.265952000001,0,0,0,0,0,0.0,0,0
1024,147.3741469,3831.7278189999997,0,3,0,0,0,0.0,0,0
1025,70.71279051,919.2662766000001,0,0,0,0,0,0.0,0,0
1026,535.9219977,5359.219977000001,0,0,0,0,0,0.0,0,0
1027,370.7169032,4448.602838000001,0,0,0,0,0,0.0,0,0
1028,681.4080106,16353.79225,0,3,0,0,0,0.0,0,0
1029,258.7715643,2587.715643,0,0,0,0,0,0.0,0,0
1030,205.5083867,3493.6425740000004,0,5,0,0,0,0.0,0,0
1031,646.1567653,18092.389430000003,0,0,0,0,502,473.0,3,0
1032,214.12452290000002,1284.7471369999998,0,0,0,0,0,0.0,0,0
1033,438.4793422,10523.50421,0,0,0,0,0,0.0,0,0
1034,317.2745703,3490.0202729999996,0,0,0,0,0,0.0,0,0
1035,721.7518299999999,7939.27013,0,0,0,0,0,0.0,0,0
1036,950.4055516000001,20908.922140000002,0,0,0,0,0,0.0,0,0
1037,470.52149569999995,7998.865427,0,0,0,0,0,0.0,0,0
1038,167.41653300000002,2176.414929,0,0,0,0,0,0.0,0,0
1039,813.2147357000001,813.2147357000001,0,0,1,0,0,0.0,0,0
1040,760.4026564,10645.637190000001,0,0,0,0,0,0.0,0,0
1041,426.8611966,11952.1135,0,0,0,0,0,0.0,0,0
1042,453.7549991,5898.814988,0,0,0,0,0,0.0,0,0
1043,207.6414459,4360.470364,0,0,0,0,0,0.0,0,0
1044,80.55682561,1127.795559,0,0,0,0,0,0.0,0,0
1045,720.274822,20887.96984,0,0,0,0,0,0.0,0,0
1046,140.38856030000002,2105.828405,0,0,0,0,0,0.0,0,0
1047,262.83458140000005,1314.1729070000001,0,0,0,0,0,0.0,0,0
1048,236.99489690000001,2606.943866,0,0,0,0,0,0.0,0,0
1049,994.9872011,18904.75682,0,0,0,0,0,0.0,0,0
1050,284.8343405,4557.349448,0,1,0,0,0,0.0,0,0
1051,589.0571821000001,15315.48673,0,0,0,0,0,0.0,0,0
1052,74.34093079,743.4093079,0,0,0,0,0,0.0,0,0
1053,31.19172007,343.1089208,0,0,0,0,0,0.0,0,0
1054,205.11866990000001,5743.322757,0,0,0,0,0,0.0,0,0
1055,853.271362,23038.32677,0,0,0,0,0,0.0,0,0
1056,454.585257,4091.2673130000003,0,0,0,0,0,0.0,0,0
1057,330.6639474,0.0,0,0,0,0,873,426.0,4,0
1058,742.4557002,19303.84821,0,2,1,0,0,0.0,0,0
1059,959.7141485,18234.56882,0,3,1,0,263,198.0,4,0
1060,236.45715950000002,1655.200117,0,0,0,0,0,0.0,0,0
1061,366.4408559,3297.9677030000003,0,0,0,0,0,0.0,0,0
1062,900.9657917999999,11712.55529,0,4,0,0,0,0.0,0,0
1063,820.4086873,4922.452124,0,0,1,0,0,0.0,0,0
1064,108.0366596,648.2199576,0,0,0,0,0,0.0,0,0
1065,793.4039636,2380.211891,0,0,1,0,0,0.0,0,0
1066,305.4780268,0.0,0,0,0,0,0,0.0,0,0
1067,645.4808533,645.4808533,0,0,0,0,0,0.0,0,0
1068,924.7720703,2774.316211,0,0,0,0,0,0.0,0,0
1069,343.4040662,5151.060993,0,0,0,0,0,0.0,0,0
1070,670.9363477,14760.59965,0,0,0,0,0,0.0,0,0
1071,875.3891965,15757.00554,0,6,0,0,0,0.0,0,0
1072,812.4080379,1624.816076,0,5,0,0,0,0.0,0,0
1073,216.2755969,3244.133954,0,0,0,0,0,0.0,0,0
1074,271.76480810000004,7609.414626999999,0,0,0,0,0,0.0,0,0
1075,960.4323617,5762.59417,0,2,0,0,0,0.0,0,0
1076,908.0677807,3632.2711229999995,0,0,0,0,0,0.0,0,0
1077,457.2117028,11887.50427,0,0,0,0,0,0.0,0,0
1078,828.3162432999999,15738.008619999999,0,4,0,0,0,0.0,0,0
1079,636.9243117999999,2547.697247,0,0,0,0,0,0.0,0,0
1080,374.8209988,3373.388989,0,8,0,0,673,321.0,4,0
1081,865.8621009,25975.86303,0,0,0,0,0,0.0,0,0
1082,20.53872105,287.54209469999995,0,0,1,0,0,0.0,0,0
1083,699.5611201,11192.977920000001,0,0,0,0,939,571.0,1,0
1084,479.8838579,8637.909442,0,0,0,0,0,0.0,0,0
1085,494.40245219999997,11371.2564,0,0,0,0,0,0.0,0,0
1086,453.2917794,10879.002709999999,0,0,0,0,0,0.0,0,0
1087,588.4226093999999,6472.648703,0,0,0,0,0,0.0,0,0
1088,444.4585881,1777.8343519999999,0,0,0,0,0,0.0,0,0
1089,161.78778640000002,2265.02901,0,0,0,0,0,0.0,0,0
1090,301.6586673,904.9760018999999,0,0,0,0,0,0.0,0,0
1091,18.19954524,436.7890858,0,0,0,0,0,0.0,0,0
1092,710.1299289,20593.76794,0,0,0,0,0,0.0,0,0
1093,94.85828742,1612.590886,0,0,0,0,0,0.0,0,0
1094,90.55621124,90.55621124,0,0,0,0,0,0.0,0,0
1095,476.9598185,953.919637,0,3,0,0,0,0.0,0,0
1096,71.7668245,1650.636964,0,0,0,0,0,0.0,0,0
1097,260.5499071,1042.1996279999998,0,0,0,0,0,0.0,0,0
1098,667.9883995,10687.814390000001,0,0,0,0,0,0.0,0,0
1099,701.9198832999999,2807.679533,0,0,0,0,0,0.0,0,0
1100,833.7608581000001,16675.21716,0,0,0,0,0,0.0,0,0
1101,921.1322117000001,27633.96635,0,0,0,0,0,0.0,0,0
1102,81.44378018,895.881582,0,0,0,0,0,0.0,0,0
1103,30.7483322,461.224983,0,0,0,0,0,0.0,0,0
1104,24.99837437,274.98211810000004,0,2,0,0,0,0.0,0,0
1105,114.7660913,2180.5557350000004,0,0,0,0,0,0.0,0,0
1106,660.1286183999999,15843.08684,0,0,1,0,0,0.0,0,0
1107,937.4655299000001,12187.05189,0,0,1,0,0,0.0,0,0
1108,999.1947062,26978.25707,0,0,0,0,0,0.0,0,0
1109,970.9540099999999,12622.40213,0,0,0,0,0,0.0,0,0
1110,692.3463816000001,15231.6204,0,0,0,0,0,0.0,0,0
1111,806.4103521000001,4838.4621130000005,0,0,0,0,0,0.0,0,0
1112,863.3597442,863.3597442,0,0,0,0,0,0.0,0,0
1113,772.3682727,10813.15582,0,0,0,0,0,0.0,0,0
1114,465.6734136,8847.794858,0,0,1,0,0,0.0,0,0
1115,489.4999249,1957.9997,0,0,0,0,0,0.0,0,0
1116,256.2514605,3843.7719079999997,0,0,0,0,0,0.0,0,0
1117,552.1291886,16011.746469999998,0,0,0,0,0,0.0,0,0
1118,689.7570786,5518.056629,0,0,1,0,0,0.0,0,0
1119,429.27982460000004,8156.316667,0,1,0,0,0,0.0,0,0
1120,414.53322660000003,12435.9968,0,0,0,0,0,0.0,0,0
1121,662.7658508,9278.721911,0,0,0,0,0,0.0,0,0
1122,957.7512358999999,24901.53213,0,0,0,0,0,0.0,0,0
1123,366.93463199999997,9173.3658,0,4,0,0,0,0.0,0,0
1124,799.8988607999999,22397.1681,0,0,0,0,0,0.0,0,0
1125,536.652741,1609.958223,0,0,0,0,0,0.0,0,0
1126,210.8741372,2741.363784,0,0,0,0,0,0.0,0,0
1127,254.69879280000004,6876.867406,0,0,0,0,0,0.0,0,0
1128,369.28400560000006,0.0,0,0,1,0,0,0.0,0,0
1129,581.6288444,16867.23649,0,0,1,0,0,0.0,0,0
1130,899.7523182,1799.504636,0,0,0,0,0,0.0,0,0
1131,204.9287794,1229.572676,0,5,0,0,0,0.0,0,0
1132,766.8051873,20703.74006,0,4,0,0,0,0.0,0,0
1133,152.9351385,611.740554,0,4,0,0,0,0.0,0,0
1134,70.54453977,0.0,0,1,0,0,0,0.0,0,0
1135,104.5537563,1254.645076,0,4,0,0,0,0.0,0,0
1136,717.3397203,10760.0958,0,0,1,0,0,0.0,0,0
1137,180.9739688,3800.4533450000004,0,0,0,0,0,0.0,0,0
1138,362.2507667,5071.510734,0,0,0,0,0,0.0,0,0
1139,316.2852299,5376.848908,0,0,1,0,0,0.0,0,0
1140,305.113986,7017.621678,0,0,0,0,0,0.0,0,0
1141,986.464559,14796.96839,0,0,0,0,0,0.0,0,0
1142,883.1434881000001,12364.008829999999,0,1,0,0,0,0.0,0,0
1143,269.3449873,2693.449873,0,0,0,0,0,0.0,0,0
1144,798.2538165,16763.33015,0,0,0,0,0,0.0,0,0
1145,220.41183819999998,4187.824926,0,0,1,0,0,0.0,0,0
1146,580.4005391,16831.61563,0,0,0,0,0,0.0,0,0
1147,7.438057415,96.6947464,0,0,0,0,0,0.0,0,0
1148,522.364572,3656.552004,0,6,0,0,0,0.0,0,0
1149,354.2113665,10626.341,0,0,0,0,0,0.0,0,0
1150,395.58721349999996,9098.505911,0,0,0,0,0,0.0,0,0
1151,141.2026094,1129.620875,0,1,0,0,0,0.0,0,0
1152,586.8798346,5868.7983460000005,0,0,0,0,0,0.0,0,0
1153,598.2471305,17349.16678,0,0,1,0,0,0.0,0,0
1154,543.9544327000001,2719.772164,0,0,0,0,0,0.0,0,0
1155,27.26971959,245.42747630000002,0,0,0,0,0,0.0,0,0
1156,294.062671,2058.438697,0,0,0,0,0,0.0,0,0
1157,974.4316186000001,24360.79047,0,0,0,0,0,0.0,0,0
1158,147.30765359999998,147.30765359999998,0,0,0,0,0,0.0,0,0
1159,818.435847,23734.63956,0,0,0,0,0,0.0,0,0
1160,18.29195502,109.7517301,0,0,1,0,0,0.0,0,0
1161,591.6730807,10650.11545,0,0,0,0,0,0.0,0,0
1162,534.5470786000001,11760.03573,0,3,0,0,0,0.0,0,0
1163,487.46277599999996,10724.18107,0,0,0,0,0,0.0,0,0
1164,328.9072018,4275.793623,0,0,0,0,0,0.0,0,0
1165,623.1687092,13709.7116,0,0,0,0,0,0.0,0,0
1166,347.47609769999997,1389.904391,0,0,0,0,0,0.0,0,0
1167,147.88787969999998,295.77575939999997,0,0,0,0,0,0.0,0,0
1168,297.7885827,8338.080316,0,3,0,0,0,0.0,0,0
1169,133.09984509999998,3593.695818,0,4,0,0,0,0.0,0,0
1170,257.3432173,1801.402521,0,0,0,0,0,0.0,0,0
1171,330.5324268,2313.726988,0,0,0,0,0,0.0,0,0
1172,142.84165480000001,1999.7831670000003,0,0,0,0,0,0.0,0,0
1173,96.72327404,1063.956014,0,0,0,0,0,0.0,0,0
1174,909.7522448999999,25473.06286,0,0,1,0,0,0.0,0,0
1175,846.1388145999999,24538.02562,0,0,0,0,0,0.0,0,0
1176,200.3626725,5009.066813,0,0,0,0,0,0.0,0,0
1177,919.0079436000001,24813.214480000002,0,0,0,0,0,0.0,0,0
1178,333.67652480000004,9009.26617,0,0,0,0,0,0.0,0,0
1179,823.7905757999999,14828.23036,0,0,0,0,0,0.0,0,0
1180,188.0496771,1316.34774,0,0,0,0,0,0.0,0,0
1181,744.8022728999999,4468.813636999999,0,0,0,0,0,0.0,0,0
1182,818.9386211,15559.8338,0,0,0,0,0,0.0,0,0
1183,381.08736,0.0,0,0,0,0,0,0.0,0,0
1184,178.41171200000002,3211.410816,0,0,0,0,0,0.0,0,0
1185,763.9893734,12987.81935,0,0,0,0,0,0.0,0,0
1186,93.78752575,0.0,0,0,1,0,0,0.0,0,0
1187,657.2020647999999,8543.626842,0,0,0,0,0,0.0,0,0
1188,536.8710664,4294.968531,0,0,0,0,0,0.0,0,0
1189,328.9785598,0.0,0,0,0,0,0,0.0,0,0
1190,966.3692153999999,2899.107646,0,0,0,0,0,0.0,0,0
1191,768.3669651,2305.100895,0,0,0,0,0,0.0,0,0
1192,266.7788614,7736.586981,0,0,0,0,0,0.0,0,0
1193,977.6033174,22484.8763,0,0,1,0,0,0.0,0,0
1194,516.4123634,9811.834905,0,0,0,0,0,0.0,0,0
1195,560.6187727000001,7848.662818000001,0,0,0,0,0,0.0,0,0
1196,216.9332464,650.7997392000001,0,4,0,0,0,0.0,0,0
1197,350.839702,9121.832252,0,0,0,0,0,0.0,0,0
1198,679.9693288,2719.8773149999997,0,0,0,0,0,0.0,0,0
1199,769.8602607,18476.646259999998,0,0,0,0,0,0.0,0,0
1200,437.2174398,9618.783676000001,0,0,1,0,0,0.0,0,0
1201,731.0529155,16083.16414,0,0,0,0,0,0.0,0,0
1202,564.0291267000001,564.0291267000001,0,0,1,0,0,0.0,0,0
1203,621.5079074,12430.15815,0,0,0,0,0,0.0,0,0
1204,463.01650980000005,926.0330196000001,0,0,0,0,0,0.0,0,0
1205,464.98194129999996,5579.7832960000005,0,0,0,0,0,0.0,0,0
1206,694.7861373,4168.716824,0,0,0,0,0,0.0,0,0
1207,147.64960119999998,1033.547208,0,4,0,0,0,0.0,0,0
1208,352.5517441,6345.931394,0,0,0,0,0,0.0,0,0
1209,342.3816945,7532.397279000001,0,0,0,0,0,0.0,0,0
1210,268.8414102,2150.731282,0,0,0,0,0,0.0,0,0
1211,389.0486195,1167.145859,0,0,1,0,0,0.0,0,0
1212,50.79201438,1371.3843880000002,0,0,0,0,0,0.0,0,0
1213,405.9355569,3247.4844550000003,0,0,0,0,0,0.0,0,0
1214,621.7571851,1243.5143699999999,0,5,0,0,0,0.0,0,0
1215,643.5122658,13513.757580000001,0,0,0,0,0,0.0,0,0
1216,797.7126239,8774.838862999999,0,0,0,0,0,0.0,0,0
1217,462.11694950000003,9242.33899,0,0,1,0,0,0.0,0,0
1218,780.4589932,12487.34389,0,0,0,0,0,0.0,0,0
1219,865.0417937999999,7785.376144,0,0,1,0,0,0.0,0,0
1220,923.1324602,2769.3973809999998,0,0,0,0,0,0.0,0,0
1221,993.4155745999999,12914.40247,0,0,0,0,0,0.0,0,0
1222,292.62615800000003,2926.26158,0,0,1,0,0,0.0,0,0
1223,706.7054436000001,18374.34153,0,0,0,0,0,0.0,0,0
1224,266.4220793,2397.798714,0,0,0,0,0,0.0,0,0
1225,79.26967081,1902.4720989999998,0,0,0,0,0,0.0,0,0
1226,746.2391036,21640.933999999997,0,0,1,0,0,0.0,0,0
1227,95.68098638,956.8098638,0,0,0,0,0,0.0,0,0
1228,112.9122952,112.9122952,0,0,0,0,0,0.0,0,0
1229,573.8105353,14919.073919999999,0,0,0,0,0,0.0,0,0
1230,416.69465,8333.893,0,0,0,0,0,0.0,0,0
1231,376.3372027,7526.744054000001,0,0,0,0,0,0.0,0,0
1232,811.0139636,9732.167562999999,0,0,0,0,0,0.0,0,0
1233,695.0553947000001,7645.609342,0,0,0,0,0,0.0,0,0
1234,582.3404299,6988.085159,0,0,0,0,0,0.0,0,0
1235,31.83924716,732.3026847,0,0,0,0,0,0.0,0,0
1236,320.7851986,5132.563178,0,7,0,0,853,639.0,4,0
1237,72.06625152,1945.788791,0,2,0,0,0,0.0,0,0
1238,433.9642177,5641.53483,0,0,0,0,0,0.0,0,0
1239,946.2683771,23656.709430000003,0,0,0,0,0,0.0,0,0
1240,95.18837896,2094.144337,0,3,0,0,970,802.0,2,0
1241,810.2947626,3241.17905,0,0,0,0,859,487.0,1,0
1242,787.6892247999999,14966.095269999998,0,0,0,0,0,0.0,0,0
1243,815.2512724,1630.5025449999998,0,2,0,0,825,474.0,3,0
1244,992.9150380000001,24822.87595,0,0,0,0,0,0.0,0,0
1245,372.17566039999997,5954.810565999999,0,0,1,0,0,0.0,0,0
1246,858.0975699999999,2574.29271,0,2,0,0,0,0.0,0,0
1247,282.3124549,3105.437004,0,0,0,0,0,0.0,0,0
1248,292.28421380000003,7891.673773,0,0,1,0,0,0.0,0,0
1249,19.02993576,361.5687794,0,0,0,0,0,0.0,0,0
1250,302.124577,5438.242386,0,1,0,0,0,0.0,0,0
1251,314.4893202,7233.254365000001,0,0,1,0,0,0.0,0,0
1252,84.28870628,2022.928951,0,0,0,0,0,0.0,0,0
1253,799.0564256,7990.564256000001,0,3,0,0,0,0.0,0,0
